<text>
MovieId	Rating	Average	ImdbId	Title
8872	1.5	2.8	0365125	Dirty Shame, A (2004)
65817	1.5	2.7	0988849	Donkey Punch (2008)
4593	1.5	2.8	0097328	Family Business (1989)
881	1.5	2.9	0116311	First Kid (1996)
2372	1.5	2.9	0097366	Fletch Lives (1989)
4290	1.5	2.8	0101902	For the Boys (1991)
27602	1.5	1.8	0312700	Foreigner, The (2003)
26819	1.5	2.8	0106950	Fortress (1992)
68324	1.5	2.8	1103982	Girlfriend Experience, The (2009)
84637	1.5	2.8	0377981	Gnomeo &amp; Juliet (2011)
2735	1.5	2.9	0091129	Golden Child, The (1986)
55245	1.5	2.8	0452625	Good Luck Chuck (2007)
5182	1.5	2.7	0080846	Hawk the Slayer (1980)
7707	1.5	2.8	0102011	He Said, She Said (1991)
61250	1.5	2.8	0852713	House Bunny, The (2008)
6549	1.5	2.8	0319524	How to Deal (2003)
8818	1.5	2.7	0057191	It Happened at the World's Fair (1963)
32625	1.5	2.5	0064555	Krakatoa, East of Java (1969)
2234	1.5	2.7	0165857	Let's Talk About Sex (1998)
5197	1.5	2.8	0081060	Little Darlings (1980)
5766	1.5	2.2	0082696	Madman (1981)
6280	1.5	2.8	0266465	Man Apart, A (2003)
92	1.5	2.9	0117002	Mary Reilly (1996)
2082	1.5	2.9	0104868	Mighty Ducks, The (1992)
2945	1.5	2.8	0087722	Mike's Murder (1984)
4146	1.5	2.8	0120753	Million Dollar Hotel, The (2001)
7391	1.5	2.8	0074923	Mother, Jugs &amp; Speed (1976)
566	1.5	2.8	0110623	Naked in New York (1994)
3777	1.5	2.8	0093608	Nekromantik (1987)
8854	1.5	2.7	0093624	Night of the Demons (1988)
79599	1.5	2.7	1268987	Operation Endgame (2010)
27643	1.5	2.8	0323551	Pahat pojat (2003)
3009	1.5	2.5	0117365	Portraits Chinois (1996)
96490	1.5	2.5	0431021	Possession, The (2012)
2400	1.5	2.8	0098115	Prancer (1989)
6120	1.5	2.8	0084556	Q: The Winged Serpent (1982)
704	1.5	2.9	0117420	Quest, The (1996)
7032	1.5	2.8	0100485	Revenge (1990)
81949	1.5	2.6	1403988	Romantics, The (2010)
55259	1.5	2.8	0484562	Seeker: The Dark Is Rising, The (2007)
6892	1.5	2.8	0314676	Singing Detective, The (2003)
1894	1.5	2.9	0120828	Six Days Seven Nights (1998)
5562	1.5	2.5	0275688	Snipes (2001)
7626	1.5	2.8	0103016	Switch (1991)
6137	1.5	2.4	0084750	Sword of the Valiant (1984)
200	1.5	2.8	0114666	Tie That Binds, The (1995)
4746	1.5	2.7	0219400	Waking Up in Reno (2002)
4561	1.5	2.8	0096426	Waxwork (1988)
45726	1.5	2.9	0463034	You, Me and Dupree (2006)
7817	1.5	2.8	0070948	Zardoz (1974)
4792	1.5	2.8	0053559	13 Ghosts (1960)
6346	1.5	2.8	0090585	Absolute Beginners (1986)
4639	1.5	2.9	0265029	America's Sweethearts (2001)
50802	1.5	2.8	0490084	Because I Said So (2007)
6255	1.5	2.7	0060164	Bible, The (a.k.a. Bible... In the Beginning, The) (1966)
5910	1.5	2.5	0083260	Bolero (Uns et les autres, Les) (1981)
3352	1.5	2.5	0171135	Brown's Requiem (1998)
8902	1.5	2.6	0072750	Bug (1975)
2266	1.5	2.8	0101523	Butcher's Wife, The (1991)
2039	1.5	2.7	0097053	Cheetah (1989)
74532	1.5	2.8	1385867	Cop Out (2010)
1100	1.5	2.9	0099371	Days of Thunder (1990)
64167	1.5	2.7	0233044	Dinotopia (2002)
3901	1.5	2.8	0134630	Duets (2000)
26317	1.5	2.7	0071464	Emmanuelle (1974)
48520	1.5	2.8	0424993	Employee of the Month (2006)
59935	1.5	2.6	0068595	Flesh Gordon (1974)
5043	1.5	2.6	0080754	Formula, The (1980)
1974	1.5	2.9	0080761	Friday the 13th (1980)
70336	1.5	2.8	1046173	G.I. Joe: The Rise of Cobra (2009)
143	1.5	2.2	0113200	Gospa (1995)
53133	1.5	2.6	0441007	Gracie (2007)
545	1.5	2.7	0089256	Harem (1985)
7157	1.5	2.8	0317640	Hebrew Hammer, The (2003)
6219	1.5	2.8	0269347	Hunted, The (2003)
4610	1.5	2.8	0097613	January Man, The (1989)
26629	1.5	2.8	0095444	Killer Klowns from Outer Space (1988)
54686	1.5	2.8	0462396	Last Legion, The (2007)
5824	1.5	2.8	0280870	Liberty Stands Still (2002)
57370	1.5	2.8	0951216	Mad Money (2008)
78011	1.5	2.5	0294725	Me and Morrison (Minä ja Morrison) (2001)
2805	1.5	2.9	0130121	Mickey Blue Eyes (1999)
7220	1.5	2.7	0087718	Micki + Maude (1984)
5205	1.5	2.8	0081184	Motel Hell (1980)
52694	1.5	2.8	0453451	Mr. Bean's Holiday (2007)
4221	1.5	2.8	0102517	Necessary Roughness (1991)
3177	1.5	2.8	0195945	Next Friday (2000)
4267	1.5	2.8	0203755	One Night at McCool's (2001)
52456	1.5	2.8	0457433	Perfect Stranger (2007)
31026	1.5	2.8	0098090	Phantom of the Opera, The (1989)
3697	1.5	2.8	0100403	Predator 2 (1990)
70305	1.5	2.8	1075417	Race to Witch Mountain (2009)
311	1.5	2.7	0110965	Relative Fear (1994)
5851	1.5	2.5	0083006	Rollover (1981)
386	1.5	2.8	0111048	S.F.W. (1994)
91757	1.5	1.4	1328875	Santa Buddies (2009)
55577	1.5	2.8	0890870	Saw IV (2007)
637	1.5	2.9	0117608	Sgt. Bilko (1996)
3544	1.5	2.8	0102898	Shakes the Clown (1992)
78266	1.5	2.8	1017460	Splice (2009)
3976	1.5	2.7	0192949	Stardom (2000)
5862	1.5	2.7	0083133	Student Bodies (1981)
547	1.5	2.8	0111323	Surviving the Game (1994)
676	1.5	2.5	0140614	They Bite (1996)
5308	1.5	2.9	0094137	Three Men and a Baby (1987)
2484	1.5	2.2	0120095	Tinseltown (1997)
1816	1.5	2.8	0124179	Two Girls and a Guy (1997)
2200	1.5	2.7	0042004	Under Capricorn (1949)
208	1.5	2.9	0114898	Waterworld (1995)
26710	1.5	2.6	0100911	Welcome Home, Roxy Carmichael (1990)
209	1.5	2.8	0114928	White Man's Burden (1995)
5554	1.5	2.4	0055623	Wild in the Country (1961)
5151	1.5	2.8	0243736	40 Days and 40 Nights (2002)
96456	1.5	2.2	1603257	ATM (2012)
88468	1.5	2.5	1213012	Alpha and Omega (2010)
577	1.5	2.8	0109120	Andre (1994)
1021	1.5	2.8	0109127	Angels in the Outfield (1994)
4942	1.5	2.7	0052564	Angry Red Planet, The (1959)
4714	1.5	2.8	0080377	Any Which Way You Can (1980)
3584	1.5	2.8	0085276	Breathless (1983)
33823	1.5	2.6	0356443	Bridge of San Luis Rey, The (2004)
3834	1.5	2.8	0080472	Bronco Billy (1980)
69339	1.5	2.6	0460742	Chain Reaction (2006)
4834	1.5	2.8	0080520	Cheech &amp; Chong's Next Movie (1980)
4913	1.5	2.6	0053717	Circus of Horrors (1960)
1520	1.5	2.8	0115927	Commandments (1997)
89190	1.5	2.8	0816462	Conan the Barbarian (2011)
4579	1.5	2.7	0097109	Cookie (1989)
47952	1.5	2.8	0475944	Covenant, The (2006)
9004	1.5	2.8	0088979	D.A.R.Y.L. (1985)
439	1.5	2.7	0106660	Dangerous Game (1993)
6968	1.5	2.6	0109575	Death Machine (1995)
6010	1.5	2.7	0250347	Double Whammy (2001)
58655	1.5	2.8	0817538	Drillbit Taylor (2008)
4343	1.5	2.8	0251075	Evolution (2001)
5790	1.5	2.5	0309600	Food of Love (Manjar de Amor) (2002)
6913	1.5	2.4	0071519	Frankenstein and the Monster from Hell (1974)
2650	1.5	2.8	0034786	Ghost of Frankenstein, The (1942)
463	1.5	2.8	0107057	Guilty as Sin (1993)
85022	1.5	2.8	0480687	Hall Pass (2011)
400	1.5	2.5	0113319	Homage (1995)
44949	1.5	2.7	0453494	Hoot (2006)
6290	1.5	2.8	0251736	House of 1000 Corpses (2003)
1796	1.5	2.6	0140282	In God's Hands (1998)
6061	1.5	2.4	0304267	Kedma (2002)
32302	1.5	2.8	0430289	League of Ordinary Gentlemen, A (2004)
2602	1.5	2.7	0076164	Mighty Peking Man (Xing xing wang) (1977)
655	1.5	2.3	0117117	My Mother's Courage (Mutters Courage) (1995)
5003	1.5	2.8	0071913	Nine Lives of Fritz the Cat, The (1974)
3227	1.5	2.1	0117131	Not Love, Just Frenzy (Más que amor, frenesí) (1996)
732	1.5	2.8	0117260	Original Gangstas (1996)
1806	1.5	2.8	0125454	Paulie (1998)
4310	1.5	2.8	0213149	Pearl Harbor (2001)
6274	1.5	2.4	0098093	Physical Evidence (1989)
4542	1.5	2.6	0096087	Shakedown (1988)
5661	1.5	2.4	0070680	Shamus (1973)
1600	1.5	2.8	0120112	She's So Lovely (1997)
2322	1.5	2.8	0120157	Soldier (1998)
2098	1.5	2.8	0057518	Son of Flubber (1963)
1779	1.5	2.8	0120184	Sphere (1998)
4232	1.5	2.8	0227538	Spy Kids (2001)
1373	1.5	2.8	0098382	Star Trek V: The Final Frontier (1989)
119	1.5	2.8	0114536	Steal Big, Steal Little (1995)
7150	1.5	2.8	0338466	Stuck on You (2003)
1558	1.5	2.6	0117775	Sudden Manhattan (1997)
2327	1.5	2.8	0100740	Tales from the Darkside: The Movie (1990)
76108	1.5	2.6	0105616	Tom and Jerry: The Movie (1992)
63992	1.5	2.8	1099212	Twilight (2008)
34189	1.5	1.7	0122768	Twin Sitters (1994)
64	1.5	2.8	0118002	Two if by Sea (1996)
3999	1.5	2.8	0190865	Vertical Limit (2000)
2387	1.5	2.8	0124198	Very Bad Things (1998)
3589	1.5	2.5	0060749	Whom the Gods Wish to Destroy (Nibelungen, Teil 1: Siegfried, Die) (1966)
6220	1.5	2.8	0310357	Willard (2003)
4683	1.5	2.8	0098663	Wizard, The (1989)
48150	1.5	2.6	0380066	Woods, The (2006)
87529	1.5	2.8	1240982	Your Highness (2011)
70282	1.5	2.7	0775552	Aliens in the Attic (2009)
3867	1.5	2.7	0176426	All the Rage (It's the Rage) (1999)
8526	1.5	2.8	0327437	Around the World in 80 Days (2004)
6517	1.5	2.8	0103747	Babe, The (1992)
1562	1.5	2.2	0118688	Batman &amp; Robin (1997)
2034	1.5	2.8	0078869	Black Hole, The (1979)
6233	1.5	2.8	0106466	Born Yesterday (1993)
71239	1.5	2.4	0906734	Brøken, The (a.k.a. Broken, The) (2008)
6294	1.5	2.8	0245803	Bulletproof Monk (2003)
7161	1.5	2.8	0349205	Cheaper by the Dozen (2003)
6715	1.5	2.2	0103957	Children of the Night (1991)
5040	1.5	2.8	0087078	Conan the Destroyer (1984)
71668	1.5	2.8	1078940	Couples Retreat (2009)
798	1.5	2.8	0116040	Daylight (1996)
5492	1.5	2.5	0061653	Fathom (1967)
734	1.5	2.7	0116405	Getting Away With Murder (1996)
4770	1.5	2.8	0221218	Glass House, The (2001)
5185	1.5	2.6	0080863	Hero at Large (1980)
5188	1.5	2.6	0080895	How to Beat the High Cost of Living (1980)
2269	1.5	2.8	0107211	Indecent Proposal (1993)
43930	1.5	2.8	0397078	Just My Luck (2006)
69131	1.5	2.7	0443559	Killshot (2008)
5376	1.5	2.8	0079429	Lady in Red, The (1979)
4358	1.5	2.5	0051885	Macabre (1958)
4752	1.5	2.7	0081114	Maniac (1980)
6734	1.5	2.8	0104850	Memoirs of an Invisible Man (1992)
6523	1.5	2.8	0104926	Mr. Baseball (1992)
43389	1.5	2.5	0088336	Numbskull Emptybrook in the Army (Uuno Turhapuro armeijan leivissä) (1984)
2136	1.5	2.8	0057372	Nutty Professor, The (1963)
27822	1.5	2.8	0374102	Open Water (2003)
967	1.5	2.8	0036241	Outlaw, The (1943)
761	1.5	2.8	0117331	Phantom, The (1996)
26834	1.5	2.6	0107819	Philadelphia Experiment II (1993)
295	1.5	2.8	0114210	Pyromaniac's Love Story, A (1995)
32141	1.5	2.4	0055370	Return to Peyton Place (1961)
5439	1.5	2.8	0083015	S.O.B. (1981)
5433	1.5	2.8	0090021	Silver Bullet (1985)
196	1.5	2.8	0114508	Species (1995)
55566	1.5	2.7	0906108	Tyler Perry's Why Did I Get Married? (2007)
51917	1.5	2.4	0465670	Wilderness (2006)
93766	1.5	2.8	1646987	Wrath of the Titans (2012)
72378	1.5	2.8	1190080	2012 (2009)
6425	1.5	2.8	0120142	6th Man, The (Sixth Man, The) (1997)
3626	1.5	2.8	0154443	8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999)
32120	1.5	2.1	0106264	Amongst Friends (1993)
415	1.5	2.8	0106292	Another Stakeout (1993)
1330	1.5	2.8	0090655	April Fool's Day (1986)
5719	1.5	2.5	0082159	Charlie Chan and the Curse of the Dragon Queen (1981)
8988	1.5	2.7	0053716	Cinderfella (1960)
76175	1.5	2.8	0800320	Clash of the Titans (2010)
4001	1.5	2.8	0088936	Code of Silence (1985)
1438	1.5	2.8	0118928	Dante's Peak (1997)
6154	1.5	2.7	0301181	Deliver Us from Eva (2003)
31613	1.5	2.5	0379270	Easy (2003)
32617	1.5	2.6	0091027	Eye of the Tiger (1986)
80191	1.5	2.1	0045758	Fear and Desire (1953)
48791	1.5	2.7	0434215	Flicka (2006)
4505	1.5	2.8	0095169	For Keeps (1988)
7000	1.5	2.8	0102070	Hudson Hawk (1991)
5886	1.5	2.1	0239060	I Love You Too (Ik ook Van Jou) (2001)
83585	1.5	1.7	1172060	It's Alive (2008)
26937	1.5	2.2	0116671	Jack Frost (1997)
6088	1.5	2.5	0084171	Jekyll &amp; Hyde... Together Again (1982)
5303	1.5	2.8	0099892	Joe Versus the Volcano (1990)
4619	1.5	2.8	0097758	Little Monsters (1989)
81080	1.5	2.0	1400526	Lost Boys: The Thirst (2010)
1667	1.5	2.8	0119592	Mad City (1997)
498	1.5	2.8	0107611	Mr. Jones (1993)
6319	1.5	2.8	0102465	My Father the Hero (Mon père, ce héros.) (1991)
50970	1.5	2.3	0066115	Myra Breckinridge (1970)
5363	1.5	2.8	0241760	New Guy, The (2002)
8792	1.5	2.4	0323465	Octane (2003)
6424	1.5	2.8	0102603	Oscar (1991)
26746	1.5	2.7	0102614	Out for Justice (1991)
2007	1.5	2.8	0119910	Polish Wedding (1998)
3818	1.5	2.6	0034055	Pot O' Gold (1941)
4063	1.5	2.8	0105165	Prelude to a Kiss (1992)
1881	1.5	2.8	0120800	Quest for Camelot (1998)
52283	1.5	2.8	0444682	Reaping, The (2007)
879	1.5	2.8	0120004	Relic, The (1997)
4149	1.5	2.8	0239948	Saving Silverman (a.k.a Evil Woman) (2001)
72129	1.5	2.8	1233227	Saw VI (2009)
94480	1.5	2.4	1104123	Scorpion King: Rise of a Warrior, The (V) (2008)
2095	1.5	2.8	0075200	Shaggy D.A., The (1976)
6313	1.5	2.7	0100611	Sibling Rivalry (1990)
2653	1.5	2.8	0036376	Son of Dracula (1943)
1556	1.5	1.9	0120179	Speed 2: Cruise Control (1997)
6321	1.5	2.6	0100691	Stella (1990)
6055	1.5	2.6	0107079	Sugar Hill (1994)
4675	1.5	2.8	0098471	Three Fugitives (1989)
92719	1.5	2.5	1855401	Tim and Eric's Billion Dollar Movie (2012)
699	1.5	2.2	0103095	To Cross the Rubicon (1991)
7246	1.5	2.1	0049922	Violent Years, The (1956)
4069	1.5	2.8	0209475	Wedding Planner, The (2001)
74154	1.5	2.8	1185416	When in Rome (2010)
51575	1.5	2.8	0486946	Wild Hogs (2007)
3909	1.5	2.8	0206420	Woman on Top (2000)
40962	1.5	2.8	0443295	Yours, Mine and Ours (2005)
6168	1.5	2.7	0085121	10 to Midnight (1983)
4463	1.5	2.7	0094594	1969 (1988)
2492	1.5	2.8	0138987	20 Dates (1998)
51498	1.5	2.7	0264323	2001 Maniacs (2005)
2188	1.5	2.8	0120577	54 (1998)
4466	1.5	2.8	0094602	Above the Law (1988)
4059	1.5	2.4	0213446	Amati Girls, The (2000)
3898	1.5	2.8	0211938	Bait (2000)
5926	1.5	2.7	0083641	Best Friends (1982)
4087	1.5	2.6	0092655	Big Shots (1987)
6795	1.5	2.7	0090735	Black Moon Rising (1986)
6212	1.5	2.8	0305669	Bringing Down the House (2003)
92448	1.5	1.5	1411664	Bucky Larson: Born to Be a Star (2011)
5334	1.5	2.8	0099204	Cadillac Man (1990)
3977	1.5	2.8	0160127	Charlie's Angels (2000)
2532	1.5	2.8	0068408	Conquest of the Planet of the Apes (1972)
6730	1.5	2.8	0077369	Convoy (1978)
6716	1.5	2.5	0071385	Daisy Miller (1974)
64497	1.5	2.8	0970416	Day the Earth Stood Still, The (2008)
72919	1.5	2.8	1314228	Did You Hear About the Morgans? (2009)
65359	1.5	2.6	0407384	Earthsea (2004)
80551	1.5	2.8	0879870	Eat Pray Love (2010)
52867	1.5	2.7	0458364	Ex, The (2007)
2428	1.5	2.8	0133751	Faculty, The (1998)
4597	1.5	2.8	0097438	Gleaming the Cube (1989)
3553	1.5	2.8	0176783	Gossip (2000)
725	1.5	2.8	0116448	Great White Hype, The (1996)
6060	1.5	2.8	0280720	Guru, The (2002)
6012	1.5	2.8	0295289	Guy Thing, A (2003)
2367	1.5	2.8	0074751	King Kong (1976)
6092	1.5	2.7	0084234	Last American Virgin, The (1982)
6308	1.5	2.8	0091396	Legal Eagles (1986)
4950	1.5	2.8	0085862	Lone Wolf McQuade (1983)
6821	1.5	2.6	0079576	More American Graffiti (1979)
1581	1.5	2.8	0119848	Out to Sea (1997)
7017	1.5	2.8	0105104	Passenger 57 (1992)
56835	1.5	0.7	0417056	Pledge This! (2006)
5460	1.5	2.8	0289408	Powerpuff Girls, The (2002)
5521	1.5	2.8	0093780	Principal, The (1987)
2389	1.5	2.8	0155975	Psycho (1998)
3830	1.5	2.8	0206226	Psycho Beach Party (2000)
4531	1.5	2.8	0095963	Red Heat (1988)
85397	1.5	2.8	1486185	Red Riding Hood (2011)
7222	1.5	2.8	0028346	Reefer Madness (a.k.a. Tell Your Children) (1938)
528	1.5	2.8	0111094	Scout, The (1994)
5530	1.5	2.8	0258153	Simone (S1m0ne) (2002)
5080	1.5	2.8	0240900	Slackers (2002)
2126	1.5	2.8	0120832	Snake Eyes (1998)
4812	1.5	2.8	0091993	SpaceCamp (1986)
44731	1.5	2.8	0441796	Stay Alive (2006)
80880	1.5	2.7	1423995	Stone (2010)
330	1.5	2.8	0114609	Tales from the Hood (1995)
66941	1.5	1.5	0431114	Today You Die (2005)
78772	1.5	2.8	1325004	Twilight Saga: Eclipse, The (2010)
4558	1.5	2.8	0096320	Twins (1988)
5827	1.5	2.5	0108633	Young Americans, The (1993)
2698	1.5	2.5	0120554	Zone 39 (1997)
51666	1.5	2.7	0475937	Abandoned, The (2006)
413	1.5	2.8	0109068	Airheads (1994)
1440	1.5	2.8	0106266	Amos &amp; Andrew (1993)
1697	1.5	2.4	0109266	Bang (1995)
4697	1.5	2.8	0083624	Basket Case (1982)
5576	1.5	2.3	0177746	Children of the Century, The (Enfants du siècle, Les) (1999)
624	1.5	2.6	0112712	Condition Red (1995)
6196	1.5	2.8	0306685	Cradle 2 the Grave (2003)
839	1.5	2.8	0115986	Crow: City of Angels, The (1996)
2898	1.5	2.8	0106664	Dark Half, The (1993)
4885	1.5	2.8	0249478	Domestic Disturbance (2001)
53993	1.5	2.8	0413099	Evan Almighty (2007)
697	1.5	2.8	0116289	Feeling Minnesota (1996)
55955	1.5	2.8	0486583	Fred Claus (2007)
2589	1.5	2.8	0143261	Friends &amp; Lovers (1999)
5813	1.5	2.6	0287986	God is Great, I'm Not (Dieu est grand, je suis toute petite) (2001)
8947	1.5	2.8	0391198	Grudge, The (2004)
2856	1.5	2.8	0059297	I Saw What You Did (1965)
80572	1.5	2.7	1356864	I'm Still Here (2010)
6550	1.5	2.8	0274166	Johnny English (2003)
4240	1.5	2.8	0189192	Just Visiting (2001)
7004	1.5	2.8	0099938	Kindergarten Cop (1990)
7342	1.5	2.6	0095454	Kiss, The (1988)
7006	1.5	2.7	0104627	Knight Moves (1992)
484	1.5	2.8	0110305	Lassie (1994)
8889	1.5	2.5	0079450	Legacy, The (1978)
2429	1.5	2.8	0120751	Mighty Joe Young (1998)
2638	1.5	2.8	0035096	Mummy's Tomb, The (1942)
73000	1.5	2.8	0875034	Nine (2009)
5342	1.5	2.6	0091647	Nomads (1986)
69904	1.5	2.5	0470055	Open Water 2: Adrift (2006)
91752	1.5	2.6	0257001	Pokemon: The Movie 2000 (2000)
7727	1.5	2.7	0087951	Protocol (1984)
64231	1.5	2.8	0450314	Punisher: War Zone (2008)
310	1.5	2.8	0114268	Rent-a-Kid (1995)
42013	1.5	2.8	0267891	Ringer, The (2005)
2411	1.5	2.8	0089927	Rocky IV (1985)
2894	1.5	2.8	0194314	Romance (1999)
7127	1.5	2.6	0102818	Run (1991)
1055	1.5	2.8	0120107	Shadow Conspiracy (1997)
1920	1.5	2.8	0122718	Small Soldiers (1998)
66581	1.5	2.6	1116186	Still Waiting... (2009)
6737	1.5	2.4	0293624	Super Sucker (2002)
327	1.5	2.8	0114614	Tank Girl (1995)
672	1.5	2.4	0114616	Tarantella (1995)
7036	1.5	2.8	0090142	Teen Wolf (1985)
3438	1.5	2.8	0100758	Teenage Mutant Ninja Turtles (1990)
55020	1.5	2.7	0811106	Ten, The (2007)
5171	1.5	2.8	0268695	Time Machine, The (2002)
3187	1.5	2.4	0169333	Trans (1998)
26915	1.5	2.7	0114733	Tromeo and Juliet (1996)
7454	1.5	2.8	0338526	Van Helsing (2004)
4682	1.5	2.8	0098622	Warlock (1989)
6039	1.5	2.8	0088414	Woman in Red, The (1984)
5507	1.5	2.8	0295701	xXx (2002)
51372	1.5	2.7	0173714	"Great Performances" Cats (1998)
70361	1.5	2.7	1160368	12 Rounds (2009)
45106	1.5	2.8	0465142	American Dreamz (2006)
4943	1.5	2.6	0074157	At the Earth's Core (1976)
32019	1.5	2.8	0377471	Be Cool (2005)
1665	1.5	2.8	0118689	Bean (1997)
3651	1.5	2.4	0069029	Blood Spattered Bride, The (La novia ensangrentada) (1972)
5716	1.5	2.3	0082122	Butterfly (1982)
157	1.5	2.8	0109370	Canadian Bacon (1995)
5427	1.5	2.7	0082146	Caveman (1981)
4487	1.5	2.8	0094889	Cocktail (1988)
4931	1.5	2.5	0080646	Don't Go in the House (1980)
6763	1.5	2.8	0266489	Duplex (2003)
3436	1.5	2.8	0101787	Dying Young (1991)
2217	1.5	1.7	0020852	Elstree Calling (1930)
5655	1.5	2.7	0082362	Fan, The (1981)
70607	1.5	2.5	1104835	Feast II: Sloppy Seconds (2008)
4897	1.5	2.7	0245115	Fluffer, The (2001)
65907	1.5	1.7	0441627	Game Over (2005)
27524	1.5	2.4	0294594	Gathering, The (2002)
3603	1.5	2.2	0064363	Gay Deceivers, The (1969)
459	1.5	2.8	0109890	Getaway, The (1994)
5469	1.5	2.6	0076100	Grand Theft Auto (1977)
3772	1.5	2.5	0064904	Hatchet for the Honeymoon (Rosso segno della follia, Il) (1970)
4510	1.5	2.6	0095288	Heartbreak Hotel (1988)
55261	1.5	2.8	0408839	Heartbreak Kid, The (2007)
7374	1.5	2.7	0299172	Home on the Range (2004)
3773	1.5	2.8	0099800	House Party (1990)
5803	1.5	2.8	0297181	I Spy (2002)
6742	1.5	2.4	0097557	I, Madman (1989)
1708	1.5	2.2	0119352	Ill Gotten Gains (1997)
8932	1.5	2.7	0071675	It's Alive (1974)
6089	1.5	2.4	0084189	J. Gang Meets Dynamite Harry, The (Jönssonligan &amp; DynamitHarry) (1982)
5162	1.5	2.6	0091295	Jo Jo Dancer, Your Life is Calling (1986)
4991	1.5	2.8	0279889	Joe Somebody (2001)
4614	1.5	2.8	0097659	Kickboxer (1989)
1628	1.5	2.6	0119557	Locusts, The (1997)
43923	1.5	2.6	0455612	Madea's Family Reunion (2006)
4625	1.5	2.8	0097883	Millennium (1989)
100083	1.5	1.8	1333125	Movie 43 (2013)
499	1.5	2.8	0107613	Mr. Wonderful (1993)
2637	1.5	2.7	0032818	Mummy's Hand, The (1940)
2829	1.5	2.8	0164108	Muse, The (1999)
65435	1.5	2.7	1107365	Open Season 2 (2008)
3837	1.5	2.8	0095863	Phantasm II (1988)
66798	1.5	2.7	0838232	Pink Panther 2, The (2009)
58324	1.5	2.4	0475998	Pirates Who Don't Do Anything: A VeggieTales Movie, The (2008)
3785	1.5	2.8	0175142	Scary Movie (2000)
8129	1.5	2.7	0181810	Sex: The Annabel Chong Story (1999)
3782	1.5	2.7	0069257	Shaft's Big Score! (1972)
3484	1.5	2.8	0192614	Skulls, The (2000)
3843	1.5	2.8	0086320	Sleepaway Camp (1983)
8642	1.5	2.7	0368975	Sleepover (2004)
2656	1.5	2.8	0048696	Tarantula (1955)
6906	1.5	2.6	0090151	That Was Then... This Is Now (1985)
6959	1.5	2.8	0300556	Timeline (2003)
6143	1.5	2.8	0084814	Trail of the Pink Panther (1982)
403	1.5	2.1	0112889	Two Crimes (Dos crímenes) (1995)
3904	1.5	1.8	0188694	Uninvited Guest (1999)
2328	1.5	2.8	0120877	Vampires (1998)
1461	1.5	2.8	0120434	Vegas Vacation (1997)
5412	1.5	2.7	0080097	Villain, The (1979)
1793	1.5	2.7	0120491	Welcome to Woop-Woop (1997)
3454	1.5	2.8	0202402	Whatever It Takes (2000)
657	1.5	2.5	0111787	Yankee Zulu (1994)
59900	1.5	2.8	0960144	You Don't Mess with the Zohan (2008)
5532	1.5	2.7	0280424	Amy's O (a.k.a. Amy's Orgasm) (2001)
47264	1.5	2.7	0414853	Barnyard: The Original Party Animals (2006)
2531	1.5	2.8	0069768	Battle for the Planet of the Apes (1973)
4089	1.5	2.8	0092690	Born in East L.A. (1987)
7887	1.5	2.3	0068364	Cheerleaders, The (1973)
8878	1.5	2.4	0101591	Class of Nuke 'Em High Part II: Subhumanoid Meltdown (1991)
37846	1.5	2.3	0339642	Daltry Calhoun (2005)
4153	1.5	2.8	0231775	Down to Earth (2001)
87444	1.5	2.3	1340773	Elektra Luxx (2010)
5382	1.5	2.8	0077523	Every Which Way But Loose (1978)
2362	1.5	2.8	0045826	Glen or Glenda (1953)
7413	1.5	2.3	0342508	Hangman's Curse (2003)
61073	1.5	2.7	0411475	Hell Ride (2008)
5089	1.5	2.4	0082525	Honky Tonk Freeway (1981)
42723	1.5	2.8	0450278	Hostel (2005)
89388	1.5	2.5	1742650	I Don't Know How She Does It (2011)
3847	1.5	2.7	0071650	Ilsa, She Wolf of the SS (1974)
4073	1.5	2.7	0178642	Invisible Circus, The (2001)
4859	1.5	2.4	0095428	Kansas (1988)
59290	1.5	2.4	0417871	Klimt (2006)
69278	1.5	2.8	0457400	Land of the Lost (2009)
813	1.5	2.8	0116823	Larger Than Life (1996)
5295	1.5	2.6	0191074	New Best Friend (2002)
558	1.5	2.8	0110763	Pagemaster, The (1994)
643	1.5	2.4	0117312	Peanuts - Die Bank zahlt alles (1996)
1647	1.5	2.8	0119906	Playing God (1997)
58485	1.5	2.6	0107953	Return of the Living Dead 3 (1993)
992	1.5	2.7	0117473	Rich Man's Wife, The (1996)
1646	1.5	2.8	0120029	RocketMan (a.k.a. Rocket Man) (1997)
842	1.5	2.8	0117826	Tales from the Crypt Presents: Bordello of Blood (1996)
73870	1.5	2.4	1235448	Thaw, The (2009)
7041	1.5	2.7	0111477	Trapped in Paradise (1994)
84260	1.5	1.6	1533084	Traveler, The (2010)
1550	1.5	2.8	0120373	Trial and Error (1997)
1091	1.5	2.8	0098627	Weekend at Bernie's (1989)
3841	1.5	2.8	0099005	Air America (1990)
5921	1.5	2.2	0083591	Attack Force Z (a.k.a. The Z Men) (Z-tzu te kung tui) (1982)
6656	1.5	2.5	0051381	Attack of the Puppet People (1958)
43419	1.5	2.7	0416496	Bandidas (2006)
32589	1.5	2.7	0388500	Beauty Shop (2005)
